full_text,Label,predicted_label
"['bajingan', 'tolol', 'yang', 'tidak', 'peduli', 'rkyat', 'tanah', 'd', 'rampas', 'rajanya', 'pesta', 'pora', 'kaya', 'jaman', 'kompeni', 'blanda']",Bully,Bully
"['namanya', 'kadrun', 'munafik', 'culas', 'bajingan', 'karakternya', 'dgn', 'kader']",Bully,Bully
"['kerja', 'bajingan', 'tolol']",Bully,Bully
"['ngapain', 'pelet', 'bajingan', 'kayak']",NoBully,NoBully
"['proyek', 'rela', 'dijebak', 'hutang', 'sama', 'kakak', 'emang', 'bajingan', 'tolol', 'ajak', 'kakak', 'bsr', 'kc', 'negaranya', 'bikin', 'proyek', 'yang', 'ktnya', 'btob', 'tidak', 'pakai', 'jaminan', 'apbn', 'bunga', 'hutang', 'jepang', 'anehnya', 'sekarang', 'jadi', 'bunga', 'molor', 'bengkak', 'koq', 'tidak', 'didenda', 'finalty']",NoBully,NoBully
['bajingan'],Bully,Bully
"['sumpah', 'ya', 'menunggu', 'kabar', 'kontraknya', 'blackpink', 'kayak', 'gue', 'menunggu', 'kabar', 'mashidam', 'grup', 'ovt', 'mikir', 'terburuk', 'yang', 'pd', 'beneran', 'kejadian', 'emang', 'ditunda', 'tunda', 'aja', 'yang', 'nyakitin', 'gue', 'itu', 'si', 'bajingan', 'sih']",NoBully,NoBully
"['baca', 'alhamdulilah', 'sudah', 'diangap', 'calon', 'surga', 'mau', 'dimadu', 'ups']",NoBully,NoBully
"['mg', 'bajingan', 'rejim', 'si', 'jokowi']",NoBully,NoBully
"['bajingan', 'emang', 'didzalimi', 'yang', 'dzalim']",NoBully,NoBully
"['bajingan', 'ngabisin', 'duit', 'rakyat']",Bully,Bully
"['baja', 'bajingan']",Bully,Bully
"['no', 'komen', 'mau', 'jadi', 'kacung', 'oligarki', 'mau', 'jadi', 'artis', 'goblok', 'sih', 'derita', 'lo', 'bodoh', 'gue', 'tapi', 'pilih', 'anies']",NoBully,NoBully
"['dah', 'bngun', 'atw', 'belum', 'tdur', 'ksian', 'km', 'psti', 'mikirin', 'bajingan', 'yh']",NoBully,NoBully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully,Bully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully,Bully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully,Bully
"['konten', 'konten', 'bajingan', 'yang', 'cewe', 'nuntut', 'efort', 'pasanganya', 'noh', 'nikahin', 'aja', 'noh', 'gampar', 'gampar', 'korea', 'halu']",NoBully,NoBully
"['mka', 'banteng', 'modal', 'congor', 'lihat', 'alasan', 'yang', 'pd', 'rakyat', 'bhw', 'keluarga', 'tidak', 'beda', 'partai', 'pedeipeh', 'mak', 'banteng', 'yang', 'dipecat', 'sebagai', 'ketua', 'dewan', 'pengarah', 'brin', 'bpip', 'preman', 'partainya', 'rampok', 'miskin']",NoBully,NoBully
"['tujuanya', 'hengkang', 'koalisi', 'perubahan', 'hny', 'bs', 'menjilat', 'penguasa', 'anak', 'mami', 'tidak', 'berani', 'melawan', 'penguasa', 'emang', 'berani', 'bisnisnya', 'dihambat', 'bantuan', 'suntikan', 'dana', 'perbankan', 'sot', 'si', 'wowo']",NoBully,NoBully
"['bajingan', 'tolol', 'penipu', 'raut', 'muka', 'bersalah', 'berdosa', 'pemain', 'kawakan']",Bully,Bully
"['bajingan', 'ah', 'rony', 'kesel']",NoBully,NoBully
"['wowo', 'sudah', 'tahun', 'puasa', 'kekuasan', 'mertuanya', 'lengser', 'mengemis', 'menghiba', 'pd', 'si', 'bajingan', 'tolol', 'untuk', 'dapat', 'jabatan', 'menteri', 'perduli', 'pendukungnya', 'kecewa', 'sikapnya', 'manusia', 'dipercaya', 'pemimpin', 'lebih', 'bahaya', 'mak', 'banteng', 'menghabiskan', 'aset', 'nkri']",Bully,NoBully
"['keuntungan', 'yang', 'sudah', 'diterima', 'lord', 'opung', 'si', 'bajingan', 'tolol', 'perduli', 'dengan', 'rekomendasi', 'komnas', 'ham', 'mrk', 'tlh', 'upaya', 'membangun', 'daerah', 'rempang', 'sebagai', 'psn', 'dengan', 'landasan', 'peraturan', 'yang', 'melibatkan', 'stakeholder', 'banditnya']",NoBully,NoBully
['bajingan'],Bully,Bully
"['sanusi', 'bajingan', 'tolol']",Bully,Bully
"['jongos', 'bajingan', 'tolol', 'ngamuk', 'kumat', 'epilepsi']",Bully,Bully
"['knp', 'lo', 'tidak', 'membuka', 'mata', 'sih', 'yang', 'cinta', 'gue', 'elo', 'bajingan', 'lo', 'kampret', 'fuck', 'masi', 'aja', 'harepin', 'liat', 'noh', 'gue', 'rela', 'meninggalkan', 'gue', 'tai', 'lo', 'bangsat']",NoBully,NoBully
"['hasil', 'loby', 'lord', 'opung', 'china', 'tipu', 'bangsanya', 'dengan', 'alasan', 'investasi', 'pabrik', 'kaca', 'lord', 'opung', 'otak', 'kekacauan', 'negeri', 'pintar', 'memanfatkan', 'si', 'bajingan', 'tolol', 'hny', 'amanat', 'pura', 'dengan', 'penuh', 'tgjwb']",NoBully,NoBully
"['kadang', 'pengen', 'mati', 'muda', 'mikir', 'no', 'point', 'in', 'living', 'gue', 'kasian', 'nyokap', 'gue', 'kalau', 'gue', 'tidak', 'mikul', 'orang', 'keluarga', 'gue', 'bajingan', 'lazy', 'pos']",NoBully,NoBully
"['emang', 'berani', 'pedeipeh', 'bertindak', 'pengen', 'tidak', 'project', 'pemerintah', 'sebentar', 'preman', 'partainya', 'dikasih', 'makan', 'tidak', 'dapat', 'sumbangan', 'jokowi']",NoBully,NoBully
"['opet', 'bajingan']",NoBully,NoBully
"['bajingan', 'yang', 'bikin', 'ebi', 'tolil']",NoBully,NoBully
"['bajingan', 'kegocek', 'kaya', 'gamungkin', 'prediksi', 'kagak', 'ade', 'itu', 'subtitle', 'eng', 'kor']",NoBully,NoBully
"['bajingan', 'fc', 'hold', 'on', 'tight', 'beter', 'things', 'gue', 'burik', 'tai']",NoBully,NoBully
"['memperbaiki', 'mencari', 'penganti']",NoBully,NoBully
"['sudah', 'penjilat', 'penghianat', 'bangsa', 'bangakan', 'aseng', 'rendahkan', 'anak', 'bangsa', 'dasar', 'bajingan', 'tolol']",Bully,NoBully
"['nya', 'engga', 'seh', 'mas']",Bully,Bully
['bajingan'],Bully,Bully
"['goblik', 'kamu', 'pengen', 'dipilih', 'dinikahi', 'cowok', 'red', 'flag', 'dlm', 'kamu', 'kalau', 'pinter', 'sebenernya', 'beruntung', 'dripada', 'pacarnya', 'pacarnya', 'tidak', 'tau', 'nikah', 'cowok', 'bajingan']",NoBully,NoBully
"['bajingan', 'ya', 'lagu']",NoBully,NoBully
"['wowo', 'sudah', 'bhw', 'tahun', 'tidak', 'dukungan', 'perbankan', 'untuk', 'bisnisnya', 'terima', 'pemberian', 'jokowi', 'sebagai', 'menteri', 'hny', 'untuk', 'menyelamatkan', 'bisnisnya', 'suntikan', 'dana', 'bank', 'rakyat', 'tujuan', 'si', 'wowo', 'untuk', 'berkuasa']",NoBully,NoBully
"['kalau', 'bsk', 'emang', 'anak', 'anak', 'sama', 'fx', 'kwangya', 'store', 'gimana', 'ya', 'gue', 'pts', 'senin', 'nya', 'bajingan']",NoBully,NoBully
"['bajingan', 'tolol', 'anak', 'lonte', 'banteng', 'komunis', 'ngapain', 'luh', 'nyuruh', 'orang', 'takbir', 'kelaperan', 'ya', 'ente', 'kerja', 'males', 'cuci', 'piring', 'kayak', 'nyangkul', 'kayak', 'kerjan', 'elu', 'pilih', 'uang', 'haram', 'dongo', 'banget']",Bully,Bully
"['luhut', 'biang', 'perampasan', 'luhut', 'biang', 'penjegalan', 'luhut', 'bajingan', 'preman']",Bully,Bully
"['bajingan', 'tolol', 'orang', 'iri', 'mau', 'dukung', 'anies', 'malu', 'karna', 'ni', 'orang', 'dosa', 'maling', 'uang', 'rakyat']",Bully,Bully
"['elu', 'bahas', 'uang', 'mulu', 'kelaperan', 'luh', 'monyet', 'bajingan', 'tolol', 'kalau', 'engga', 'duit', 'kerja', 'nge', 'buzerp']",Bully,Bully
"['gue', 'marah', 'banget', 'ya', 'anjing', 'wekwan', 'baju', 'anak', 'knp', 'bajingan']",NoBully,NoBully
"['bajingan', 'tolol', 'dongo', 'banget', 'mama', 'kau', 'pelacur', 'pingir', 'jalan', 'ya', 'nya', 'sara', 'e', 'bajingan', 'tolol', 'menghina', 'agama', 'mulu', 'ciri', 'komunis', 'pki', 'yang', 'sara', 'tuduh', 'orang', 'sara']",Bully,Bully
['bajingan'],Bully,Bully
"['denger', 'ya', 'bajingan', 'tolol']",Bully,NoBully
"['gue', 'tunguin', 'lo', 'kagak', 'update', 'bajingan']",NoBully,NoBully
"['trashford', 'egoise', 'sudah', 'ora', 'ketulungan', 'bajingan']",NoBully,NoBully
"['investasi', 'rakyat', 'sudah', 'sejahtera', 'sudah', 'hidup', 'damai', 'mengatasnamakan', 'investasi', 'mencuri', 'tanah', 'rakyat', 'dasar', 'bajingan']",NoBully,NoBully
"['bajingan', 'kena', 'tipu']",NoBully,NoBully
"['you', 'dont', 'deserve', 'this', 'whole', 'felings', 'sender', 'emang', 'bajingan', 'laki', 'but', 'the', 'way', 'that', 'you', 'know', 'he', 'got', 'smone', 'else', 'milih', 'stay', 'kalau', 'kasusnya', 'dikembalikan', 'iya', 'bajingan', 'milih', 'ngews', 'sama', 'cewe', 'would', 'you', 'be', 'j', 'fine', 'w', 'it']",NoBully,NoBully
"['persis', 'pola', 'orde', 'soekarno', 'rezim', 'pki', 'pesta', 'norak', 'beradab', 'disat', 'rakyat', 'berjuang', 'u', 'hidup', 'dari', 'penderitan', 'akibat', 'ulah', 'bangsa', 'bajingan']",NoBully,NoBully
"['lo', 'mamat', 'bajingan']",Bully,Bully
"['ora', 'iso', 'turu', 'asu', 'bajingan']",Bully,Bully
"['perlakukan', 'kaya', 'begitu', 'ex', 'gue', 'slalu', 'benerin', 'narik', 'baju', 'kaya', 'begitu', 'bajingan', 'jr', 'gue', 'cewe', 'sakit', 'hati', 'banget', 'knp', 'hrs', 'kaya', 'begitu', 'seneng', 'yang', 'benar', 'gue', 'kangen', 'banget', 'gue', 'sebenernya', 'yang', 'tidak', 'gampang', 'emosi', 'kaya', 'sekarang']",NoBully,NoBully
"['bjir', 'sarang', 'putus', 'gu', 'won', 'maksutnya', 'putus', 'kontrak', 'kerja', 'putus', 'pacaranya', 'bajingan', 'gue', 'uda', 'galau', 'eps', 'tai']",NoBully,NoBully
"['bajingan', 'tapi', 'kesayangan', 'inisial', 't']",NoBully,NoBully
['bajingan'],NoBully,Bully
"['bsk', 'senin', 'bajingan']",NoBully,NoBully
"['komentarnya', 'rashford', 'asu', 'mctom', 'bajingan', 'dalot', 'ampas', 'peningalan', 'ole', 'emang', 'tidak', 'yang', 'benar', 'bruno', 'su']",NoBully,NoBully
"['bajingan', 'tenan', 'asu', 'orang']",NoBully,NoBully
"['tetep', 'dijalur', 'bajingan', 'soale', 'doyane', 'tempek']",NoBully,NoBully
"['koyo', 'ngeneki', 'tetep', 'cap', 'bajingan']",NoBully,NoBully
"['itu', 'kakek', 'haram', 'grup', 'bajingan', 'tolol', 'yang', 'sok', 'pintar', 'saran', 'belanja', 'otak', 'biar', 'mikir', 'pintar', 'secuil', 'aja', 'tolol', 'jangan', 'borong', 'berbagilah', 'samarata', 'samarasa', 'mahluk', 'gorong', 'yang']",NoBully,NoBully
"['var', 'bajingan', 'tenan', 'sudah', 'ngolek', 'gol', 'angel', 'varke', 'lonte']",NoBully,NoBully
"['tim', 'benar', 'tidak', 'niat', 'menang', 'kontol', 'gajelas', 'pemain', 'fokus', 'stasitik', 'tidak', 'peduli', 'menang', 'kalah', 'bajingan']",NoBully,NoBully
"['bajingan', 'potret', 'diriku', 'jaman', 'sma']",NoBully,NoBully
"['jancok', 'bajingan', 'sabar', 'sabar']",NoBully,NoBully
"['ganti', 'dgn', 'sendiriny', 'bajingan', 'memang', 'orang']",NoBully,NoBully
"['bajingan', 'mesti', 'var']",Bully,Bully
"['wasite', 'bajingan']",Bully,Bully
"['bajingan', 'gue', 'kagak', 'ngantuk']",NoBully,NoBully
"['bajingan', 'gayeng', 'banget', 'barca', 'versi', 'saiki']",NoBully,NoBully
"['bajingan', 'jongseong', 'cakep', 'banget', 'wkwk', 'jadi', 'pengen']",NoBully,NoBully
"['anjing', 'ketemu', 'renjun', 'bangsat']",NoBully,NoBully
"['cakep', 'banget', 'bangsat', 'gila']",NoBully,NoBully
"['bangsat', 'ijo', 'anjing', 'gausah', 'klakson', 'tidak', 'motor', 'belajar', 'anjing', 'tolol', 'bahayain', 'orang', 'anjing', 'rausah', 'ngebut', 'cok', 'berisik', 'knalpot', 'jamet', 'kabupaten', 'polisi', 'tidur', 'segede', 'sudah', 'ya', 'alah', 'sih', 'orang', 'orang', 'bego', 'kaya', 'begini', 'dikasih', 'motor']",Bully,Bully
"['a', 'bangsat', 'gatau', 'emosi', 'ketawa']",NoBully,NoBully
['lfg'],NoBully,NoBully
"['jancok', 'onk', 'ae', 'bangsat', 'sumpah', 'titen', 'ketemu', 'nk', 'dalan', 'yo']",NoBully,NoBully
"['give', 'me', 'tip']",NoBully,NoBully
"['give', 'me', 'tip']",NoBully,NoBully
"['give', 'me', 'tip']",NoBully,NoBully
"['give', 'me', 'tip']",NoBully,NoBully
"['give', 'me', 'tip']",NoBully,NoBully
['lfg'],NoBully,NoBully
['lfg'],NoBully,NoBully
"['hahahahah', 'bangsat', 'terdoktrin', 'cok']",NoBully,NoBully
"['buka', 'tiktok', 'berasa', 'diketawain', 'bangsat']",NoBully,NoBully
"['dm', 'nayla', 'mango', 'bang']",NoBully,NoBully
"['anjing', 'ketiduran', 'bangsat', 'tidak', 'liat', 'barca', 'gue', 'kambek']",NoBully,NoBully
"['iya', 'h', 'mahito', 'ngeselin', 'banget', 'banget', 'tapi', 'cakep', 'tapi', 'tapi', 'aja', 'ngeselin', 'bangsat']",NoBully,NoBully
"['hah', 'bangsat']",NoBully,NoBully
"['bangsat', 'bangsat']",NoBully,NoBully
"['bangsat', 'salto', 'aja', 'nih', 'gue']",NoBully,NoBully
"['bangsat', 'pala', 'orang', 'engkol', 'lo', 'rx', 'king']",NoBully,NoBully
"['beneran', 'dikutuk', 'klub', 'bangsat', 'tanda', 'tanda', 'bentar', 'lagi', 'kebobolan']",NoBully,NoBully
['bangsat'],NoBully,NoBully
"['paket', 'gue', 'tidak', 'gerak', 'anjeng', 'tiki', 'bangsat']",NoBully,NoBully
"['tolol', 'anjingngngngngn', 'ciuman', 'terakhir', 'apa', 'anjing', 'sampai', 'melukin', 'pingang', 'cewe', 'bangsat', 'arti', 'nya', 'lo', 'menikmati', 'ciuman', 'cwek', 'gila', 'anjing']",NoBully,NoBully
"['bangsat', 'giliran', 'hanbin', 'diprotes', 'member', 'tidak', 'protes', 'asu', 'selesai', 'perform', 'langsung', 'berdiri', 'tidak', 'atur', 'barisan', 'aja', 'tidak', 'sesuai', 'oficial', 'standing', 'anjing']",NoBully,NoBully
"['karna', 'tidak', 'salah', 'bangsat']",NoBully,NoBully
"['napa', 'begini', 'mainya', 'bangsat', 'xavi']",NoBully,NoBully
"['gue', 'bnyak', 'fancam', 'jaehuyun', 'ganteng', 'banget', 'bangsat', 'gue', 'stabilize', 'dulu', 'ye']",NoBully,NoBully
"['bangsat', 'sudah', 'cape', 'ngurus', 'acara', 'ngurusin', 'nenenin', 'angota']",NoBully,NoBully
"['dm', 'gue', 'bang']",NoBully,NoBully
"['dm', 'bang']",NoBully,NoBully
"['elu', 'anjing', 'banget', 'anaian', 'lian', 'phayak', 'bangsat', 'lo', 'berdua', 'a', 'sudah', 'dikasih', 'begituan']",NoBully,NoBully
"['nayla', 'kirim', 'aja', 'link', 'nya']",NoBully,NoBully
"['bangsat', 'mencoreng', 'nama', 'masyarakat', 'plat', 'k']",NoBully,NoBully
"['kirim', 'nayla']",NoBully,NoBully
"['perkara', 'jidat', 'doang', 'ofside', 'bangsat']",NoBully,NoBully
"['bangsat', 'akun', 'jahanam', 'gue', 'engga', 'keprivate']",NoBully,NoBully
"['salting', 'banget', 'bangsat', 'liat', 'jensele']",NoBully,NoBully
"['aduh', 'richard', 'bangsat', 'puyeng', 'gue', 'liat', 'mentab']",NoBully,NoBully
"['gue', 'gemeteran', 'banget', 'bangsat', 'myheartwhwtsgara']",NoBully,NoBully
"['alah', 'umam', 'cakep', 'banget', 'bangsat']",NoBully,NoBully
"['bahagia', 'bangsat']",NoBully,NoBully
"['bangsat', 'awoakwokaowk', 'abang']",NoBully,NoBully
"['gue', 'ngapa', 'ngapain', 'ekskul', 'jurnal', 'dpg', 'anjing', 'dibulan', 'sih', 'bangsat']",NoBully,NoBully
"['orang', 'orang', 'kalau', 'tidak', 'caper', 'tidak', 'makan', 'cok', 'hahaha', 'sok', 'iye', 'banget', 'tai', 'najis', 'gue', 'liatnya', 'bangsat', 'sakit', 'jiwa']",NoBully,NoBully
"['bangsat', 'taeyong', 'please']",NoBully,NoBully
"['anjir', 'sih', 'cok', 'bikin', 'gue', 'kesel', 'sesimple', 'main', 'game', 'aja', 'gabisa', 'bangsat']",NoBully,NoBully
"['o', 'sialan', 'gue', 'baca', 'kali', 'ngerti', 'bangsat']",NoBully,NoBully
"['bangsat', 'seunghan', 'doyoung', 'anjir', 'ya', 'tuhan']",NoBully,NoBully
"['jancok', 'sudah', 'kecewa', 'ditambahi', 'kaos', 'ilang', 'bangsat']",NoBully,NoBully
['bangsat'],NoBully,NoBully
['bangsat'],NoBully,NoBully
"['kalau', 'rumah', 'butuh', 'bilang', 'gue', 'si', 'sulung', 'kurang', 'biaya', 'kuliah', 'bilang', 'gue', 'si', 'bungsu', 'butuh', 'bilangnya', 'gue', 'jarang', 'bahkan', 'gapernh', 'kayaknya', 'minta', 'orang', 'tua', 'wkwk', 'rumah', 'cicilan', 'yang', 'belum', 'dibayar', 'blgny', 'gue', 'cape', 'bangsat', 'wkwk', 'bukanya', 'tidak', 'ikhlas', 'tapi', 'ya', 'tolong', 'ngertin']",NoBully,NoBully
"['pembuangan', 'lancar', 'bangsat']",NoBully,NoBully
"['kepsek', 'guru', 'nya', 'anjing', 'dokternya', 'an', 'anjing', 'gila', 'ya', 'tidak', 'satupun', 'peduli', 'keluarga', 'korban', 'miskin', 'mainan', 'hukum', 'bangsat']",NoBully,NoBully
"['bangsat', 'nge', 'wink', 'lo']",NoBully,NoBully
"['suruh', 'beli', 'maksa', 'banget', 'bangsat']",NoBully,NoBully
"['bangsat', 'joy', 'cakep', 'banget', 'anjing']",NoBully,NoBully
"['balesanya', 'nyebelin', 'banget', 'bangsat']",NoBully,NoBully
"['si', 'bangsat']",NoBully,NoBully
"['cewe', 'anjing', 'gatel', 'banget', 'lo', 'bangsat']",NoBully,NoBully
"['begini', 'begini', 'statemen', 'hasil', 'pemeriksanya', 'benernya', 'bangsat', 'logika', 'menusuk', 'mata', 'gaperlu', 'tonjok', 'deh', 'setau', 'gue', 'gaperlu', 'adu', 'body', 'smackdown', 'tinggal', 'pegang', 'palanya', 'colok', 'matanya', 'matanya', 'buta', 'sampai', 'tidak', 'bekas', 'kekerasan']",NoBully,NoBully
"['anjing', 'anjing', 'anjing', 'bangsat']",NoBully,NoBully
['bangsat'],NoBully,NoBully
"['alah', 'lucu', 'banget', 'bangsat']",NoBully,NoBully
"['bangsat', 'yang', 'open', 'bo', 'mingat', 'gue', 'lihat', 'berita', 'ketutup', 'foto', 'jelek', 'lo', 'anjing', 'jancok']",Bully,NoBully
"['anton', 'bangsat', 'god', 'flow', 'banget', 'pdkt', 'lo', 'thanks', 'ya', 'bikin', 'iri', 'aja']",NoBully,NoBully
"['real', 'gue', 'kemaren', 'sampai', 'menunggu', 'ayam', 'kremes', 'watu', 'gong', 'gegara', 'orang', 'gatau', 'abis', 'makan', 'nongkrong', 'sebat', 'bangsat']",NoBully,NoBully
"['menang', 'bangsat']",NoBully,NoBully
"['gue', 'mikirin', 'mukanya', 'aja', 'senyum', 'bangsat']",NoBully,NoBully
"['fgd', 'nangis', 'anjing', 'tidak', 'masuk', 'akal', 'bangsat']",NoBully,NoBully
"['surprise', 'banget', 'bangsat', 'gue', 'nangis']",NoBully,NoBully
['lfg'],NoBully,NoBully
"['bangsat', 'ngakaka', 'baju', 'abang', 'kasirnya', 'yalah', 'bisanya', 'kejadian', 'cocoklogi']",NoBully,NoBully
"['bangsat', 'otak', 'lo', 'kotor']",NoBully,NoBully
"['bangsat', 'pas', 'malam', 'minggu', 'sepi', 'wkwk', 'pas', 'acara', 'kemarin', 'rame']",NoBully,NoBully
['bangsat'],NoBully,NoBully
"['bangsat', 'bikin', 'tidak', 'mod', 'anjing', 'sudah', 'syukur', 'dibantuin', 'egois']",NoBully,NoBully
"['haechan', 'bangsat', 'love', 'u']",NoBully,NoBully
"['it', 'time', 'to', 'say', 'anjing', 'bangsat']",NoBully,NoBully
"['ah', 'lo', 'mah', 'nambah', 'nambah', 'aja', 'anjir', 'ujung', 'ujungnya', 'pastu', 'ad', 'yang', 'bawa', 'bawa', 'gi', 'ni', 'tai', 'bangsat']",NoBully,NoBully
"['bangsat', 'kenpa', 'mark', 'le', 'ganteng', 'banget', 'sialan', 'wksishshs', 'menyesal', 'membeli', 'tiket']",NoBully,NoBully
"['bangsat', 'gek', 'wkwkwk', 'mending', 'dewa', 'liat', 'wat', 'main', 'm']",NoBully,NoBully
"['gada', 'hati', 'banget', 'lo', 'bangsat']",NoBully,NoBully
['bangsat'],NoBully,NoBully
"['kt', 'bermusuhan', 'bangsat']",NoBully,NoBully
"['bangsat', 'cakep', 'banget']",NoBully,NoBully
"['garagan', 'purak', 'sedih', 'bangsat']",NoBully,NoBully
"['ogah', 'banget', 'bangsat', 'huek', 'anjing', 'bayanginya', 'gue', 'mual', 'bau', 'bangke']",NoBully,NoBully
"['bangsat', 'lemonade', 'bjir']",NoBully,NoBully
"['kadang', 'geli', 'kadang', 'males', 'balas', 'kadang', 'bosan', 'kadang', 'salting', 'bangsat']",NoBully,NoBully
"['bangsat', 'anjing']",NoBully,NoBully
"['bangsat', 'bisanya', 'masak', 'ikan', 'kiko']",NoBully,NoBully
['bangsat'],NoBully,NoBully
['bangsat'],NoBully,NoBully
"['santai', 'smtown', 'doang', 'halah', 'smtown', 'doang', 'elah', 'anjing', 'jisung', 'indo', 'woi', 'santai', 'darimana', 'bangsat']",NoBully,NoBully
"['enyah', 'ac', 'tnte', 'grang', 'gangu', 'banget', 'bangsat']",NoBully,NoBully
"['gue', 'amalan', 'bokap', 'tetep', 'selingkuh', 'bangsat']",NoBully,NoBully
"['dustin', 'bangsat']",NoBully,NoBully
"['dasar', 'bejad']",Bully,Bully
"['bejad', 'sukuna', 'ganteng', 'bunuh', 'dukun', 'terbaik', 'sedunia', 'rest', 'in', 'peace', 'gojo']",NoBully,NoBully
"['malam', 'yang', 'bejad']",NoBully,NoBully
"['maaf', 'ka', 'jodohnya', 'disitu', 'gamau', 'himpunan', 'lelaki', 'bejad']",Bully,NoBully
"['cok', 'bejad', 'arek', 'iki']",Bully,Bully
"['yalah', 'jadwal', 'sidang', 'upn', 'gajelas', 'gue', 'dag', 'dig', 'dug', 'napa', 'gue', 'udah', 'bingung', 'mau', 'ngapain', 'kampus', 'bejad', 'z']",Bully,NoBully
"['gue', 'cape', 'nangisin', 'si', 'dago', 'brengsek']",Bully,Bully
"['brengsek', 'pemabuk', 'tai', 'mnding', 'kawa', 'kawa']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'knp', 'gue', 'yang', 'salting', 'ngeliat', 'jensele']",NoBully,NoBully
['brengsek'],Bully,Bully
"['brengsek', 'ya', 'pikir', 'magang', 'kn', 'skripsi', 'at', 'the', 'same', 'time', 'ketebak', 'sudah', 'cheat', 'sih', 'ku']",NoBully,NoBully
"['cakep', 'banget', 'sudah', 'si', 'gemini', 'gemini', 'today', 'weh', 'gmna', 'ya', 'laptop', 'gue', 'gamau', 'idup', 'brengsek', 'skripsi', 'gue']",NoBully,NoBully
"['brengsek', 'ngaceng', 'ngakak', 'kenceng', 'ih', 'dodol', 'lo', 'ya', 'ketikanya']",NoBully,NoBully
"['brengsek', 'salah', 'ngetik', 'cuy', 'merinding']",NoBully,NoBully
"['anjing', 'lukh', 'luh', 'ganteng', 'banget', 'anjengk', 'brengsek']",NoBully,NoBully
"['boston', 'brengsek', 'pakai', 'ganteng']",NoBully,NoBully
"['bukanya', 'nyamperin', 'laporan', 'grup', 'suruh', 'anak', 'anak', 'dateng', 'brengsek', 'gangu', 'orang', 'lagi']",NoBully,NoBully
"['brengsek', 'bikin', 'gue', 'jadi', 'jahat', 'emak', 'gue']",NoBully,NoBully
"['brengsek', 'pengen', 'banget', 'ya', 'alah']",NoBully,NoBully
"['pengin', 'nyapres', 'koq', 'mulutnya', 'kayak', 'preman', 'jalanan', 'brengsek']",NoBully,NoBully
"['wkwkwkwk', 'aran', 'brengsek', 'banget']",Bully,Bully
"['mas', 'dimas', 'brengsek', 'ganteng', 'banget']",NoBully,NoBully
"['mah', 'jatohnya', 'gue', 'dengerin', 'mr', 'removed', 'brengsek']",NoBully,NoBully
"['yuk', 'yuk', 'bangun', 'tidur', 'gausa', 'ngarepin', 'cowo', 'brengsek', 'yukyuk']",NoBully,NoBully
"['brengsek', 'inimah', 'sedihnya', 'melebihi', 'sedi', 'putusin', 'pas', 'sayang', 'sayangnya']",NoBully,NoBully
['brengsek'],Bully,Bully
"['luaranya', 'laki', 'jiwanya', 'boti', 'brengsek']",Bully,Bully
"['gue', 'ketemu', 'nct', 'gue', 'pengen', 'gue', 'tidak', 'iri', 'dengki', 'brengsek']",NoBully,NoBully
"['wkwkwk', 'brengsek']",NoBully,NoBully
"['brengsek', 'lo', 'mncul', 'mentab', 'gue', 'gprnh', 'benernya']",Bully,Bully
"['iya', 'jaekyung', 'emang', 'brengsek', 'ngelebihin', 'bj', 'alex', 'mah']",NoBully,NoBully
"['brengsek', 'wkwk', 'kyak', 'baca', 'tapi', 'gue', 'baca', 'lagi', 'deh']",NoBully,NoBully
['brengsek'],Bully,Bully
['brengsek'],NoBully,Bully
"['cuman', 'nitip', 'argh', 'brengsek', 'sedih', 'banget', 'gue', 'liat', 'ya', 'jaemin', 'kalau', 'udah', 'selesai', 'kuliahnya', 'deket', 'jakarta', 'konser', 'samperin']",NoBully,NoBully
"['argh', 'brengsek']",NoBully,NoBully
"['emang', 'brengsek']",NoBully,NoBully
"['gue', 'ganyari', 'mangsa', 'dibase', 'ya', 'brengsek']",NoBully,NoBully
"['argh', 'goblok', 'banget', 'brengsek']",NoBully,Bully
"['brengsek', 'akwowowk']",NoBully,NoBully
