full_text,Label
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",Bully
"['konten', 'konten', 'bajingan', 'yang', 'cewe', 'nuntut', 'efort', 'pasanganya', 'noh', 'nikahin', 'aja', 'noh', 'gampar', 'gampar', 'korea', 'halu']",NoBully
"['mka', 'banteng', 'modal', 'congor', 'lihat', 'alasan', 'yang', 'pd', 'rakyat', 'bhw', 'keluarga', 'tidak', 'beda', 'partai', 'pedeipeh', 'mak', 'banteng', 'yang', 'dipecat', 'sebagai', 'ketua', 'dewan', 'pengarah', 'brin', 'bpip', 'preman', 'partainya', 'rampok', 'miskin']",NoBully
"['tujuanya', 'hengkang', 'koalisi', 'perubahan', 'hny', 'bs', 'menjilat', 'penguasa', 'anak', 'mami', 'tidak', 'berani', 'melawan', 'penguasa', 'emang', 'berani', 'bisnisnya', 'dihambat', 'bantuan', 'suntikan', 'dana', 'perbankan', 'sot', 'si', 'wowo']",NoBully
"['bajingan', 'tolol', 'penipu', 'raut', 'muka', 'bersalah', 'berdosa', 'pemain', 'kawakan']",Bully
"['bajingan', 'ah', 'rony', 'kesel']",NoBully
"['wowo', 'sudah', 'tahun', 'puasa', 'kekuasan', 'mertuanya', 'lengser', 'mengemis', 'menghiba', 'pd', 'si', 'bajingan', 'tolol', 'untuk', 'dapat', 'jabatan', 'menteri', 'perduli', 'pendukungnya', 'kecewa', 'sikapnya', 'manusia', 'dipercaya', 'pemimpin', 'lebih', 'bahaya', 'mak', 'banteng', 'menghabiskan', 'aset', 'nkri']",Bully
"['keuntungan', 'yang', 'sudah', 'diterima', 'lord', 'opung', 'si', 'bajingan', 'tolol', 'perduli', 'dengan', 'rekomendasi', 'komnas', 'ham', 'mrk', 'tlh', 'upaya', 'membangun', 'daerah', 'rempang', 'sebagai', 'psn', 'dengan', 'landasan', 'peraturan', 'yang', 'melibatkan', 'stakeholder', 'banditnya']",NoBully
['bajingan'],Bully
"['sanusi', 'bajingan', 'tolol']",Bully
"['jongos', 'bajingan', 'tolol', 'ngamuk', 'kumat', 'epilepsi']",Bully
"['knp', 'lo', 'tidak', 'membuka', 'mata', 'sih', 'yang', 'cinta', 'gue', 'elo', 'bajingan', 'lo', 'kampret', 'fuck', 'masi', 'aja', 'harepin', 'liat', 'noh', 'gue', 'rela', 'meninggalkan', 'gue', 'tai', 'lo', 'bangsat']",NoBully
"['hasil', 'loby', 'lord', 'opung', 'china', 'tipu', 'bangsanya', 'dengan', 'alasan', 'investasi', 'pabrik', 'kaca', 'lord', 'opung', 'otak', 'kekacauan', 'negeri', 'pintar', 'memanfatkan', 'si', 'bajingan', 'tolol', 'hny', 'amanat', 'pura', 'dengan', 'penuh', 'tgjwb']",NoBully
"['kadang', 'pengen', 'mati', 'muda', 'mikir', 'no', 'point', 'in', 'living', 'gue', 'kasian', 'nyokap', 'gue', 'kalau', 'gue', 'tidak', 'mikul', 'orang', 'keluarga', 'gue', 'bajingan', 'lazy', 'pos']",NoBully
"['emang', 'berani', 'pedeipeh', 'bertindak', 'pengen', 'tidak', 'project', 'pemerintah', 'sebentar', 'preman', 'partainya', 'dikasih', 'makan', 'tidak', 'dapat', 'sumbangan', 'jokowi']",NoBully
"['opet', 'bajingan']",NoBully
"['bajingan', 'yang', 'bikin', 'ebi', 'tolil']",NoBully
"['bajingan', 'kegocek', 'kaya', 'gamungkin', 'prediksi', 'kagak', 'ade', 'itu', 'subtitle', 'eng', 'kor']",NoBully
"['bajingan', 'fc', 'hold', 'on', 'tight', 'beter', 'things', 'gue', 'burik', 'tai']",NoBully
"['memperbaiki', 'mencari', 'penganti']",NoBully
"['sudah', 'penjilat', 'penghianat', 'bangsa', 'bangakan', 'aseng', 'rendahkan', 'anak', 'bangsa', 'dasar', 'bajingan', 'tolol']",Bully
"['nya', 'engga', 'seh', 'mas']",Bully
['bajingan'],Bully
"['goblik', 'kamu', 'pengen', 'dipilih', 'dinikahi', 'cowok', 'red', 'flag', 'dlm', 'kamu', 'kalau', 'pinter', 'sebenernya', 'beruntung', 'dripada', 'pacarnya', 'pacarnya', 'tidak', 'tau', 'nikah', 'cowok', 'bajingan']",NoBully
"['bajingan', 'ya', 'lagu']",NoBully
"['wowo', 'sudah', 'bhw', 'tahun', 'tidak', 'dukungan', 'perbankan', 'untuk', 'bisnisnya', 'terima', 'pemberian', 'jokowi', 'sebagai', 'menteri', 'hny', 'untuk', 'menyelamatkan', 'bisnisnya', 'suntikan', 'dana', 'bank', 'rakyat', 'tujuan', 'si', 'wowo', 'untuk', 'berkuasa']",NoBully
"['kalau', 'bsk', 'emang', 'anak', 'anak', 'sama', 'fx', 'kwangya', 'store', 'gimana', 'ya', 'gue', 'pts', 'senin', 'nya', 'bajingan']",NoBully
"['bajingan', 'tolol', 'anak', 'lonte', 'banteng', 'komunis', 'ngapain', 'luh', 'nyuruh', 'orang', 'takbir', 'kelaperan', 'ya', 'ente', 'kerja', 'males', 'cuci', 'piring', 'kayak', 'nyangkul', 'kayak', 'kerjan', 'elu', 'pilih', 'uang', 'haram', 'dongo', 'banget']",Bully
"['luhut', 'biang', 'perampasan', 'luhut', 'biang', 'penjegalan', 'luhut', 'bajingan', 'preman']",Bully
"['bajingan', 'tolol', 'orang', 'iri', 'mau', 'dukung', 'anies', 'malu', 'karna', 'ni', 'orang', 'dosa', 'maling', 'uang', 'rakyat']",Bully
"['elu', 'bahas', 'uang', 'mulu', 'kelaperan', 'luh', 'monyet', 'bajingan', 'tolol', 'kalau', 'engga', 'duit', 'kerja', 'nge', 'buzerp']",Bully
"['gue', 'marah', 'banget', 'ya', 'anjing', 'wekwan', 'baju', 'anak', 'knp', 'bajingan']",NoBully
"['bajingan', 'tolol', 'dongo', 'banget', 'mama', 'kau', 'pelacur', 'pingir', 'jalan', 'ya', 'nya', 'sara', 'e', 'bajingan', 'tolol', 'menghina', 'agama', 'mulu', 'ciri', 'komunis', 'pki', 'yang', 'sara', 'tuduh', 'orang', 'sara']",Bully
['bajingan'],Bully
"['denger', 'ya', 'bajingan', 'tolol']",Bully
"['gue', 'tunguin', 'lo', 'kagak', 'update', 'bajingan']",NoBully
"['trashford', 'egoise', 'sudah', 'ora', 'ketulungan', 'bajingan']",NoBully
"['investasi', 'rakyat', 'sudah', 'sejahtera', 'sudah', 'hidup', 'damai', 'mengatasnamakan', 'investasi', 'mencuri', 'tanah', 'rakyat', 'dasar', 'bajingan']",NoBully
"['bajingan', 'kena', 'tipu']",NoBully
"['you', 'dont', 'deserve', 'this', 'whole', 'felings', 'sender', 'emang', 'bajingan', 'laki', 'but', 'the', 'way', 'that', 'you', 'know', 'he', 'got', 'smone', 'else', 'milih', 'stay', 'kalau', 'kasusnya', 'dikembalikan', 'iya', 'bajingan', 'milih', 'ngews', 'sama', 'cewe', 'would', 'you', 'be', 'j', 'fine', 'w', 'it']",NoBully
"['persis', 'pola', 'orde', 'soekarno', 'rezim', 'pki', 'pesta', 'norak', 'beradab', 'disat', 'rakyat', 'berjuang', 'u', 'hidup', 'dari', 'penderitan', 'akibat', 'ulah', 'bangsa', 'bajingan']",NoBully
"['lo', 'mamat', 'bajingan']",Bully
"['ora', 'iso', 'turu', 'asu', 'bajingan']",Bully
"['perlakukan', 'kaya', 'begitu', 'ex', 'gue', 'slalu', 'benerin', 'narik', 'baju', 'kaya', 'begitu', 'bajingan', 'jr', 'gue', 'cewe', 'sakit', 'hati', 'banget', 'knp', 'hrs', 'kaya', 'begitu', 'seneng', 'yang', 'benar', 'gue', 'kangen', 'banget', 'gue', 'sebenernya', 'yang', 'tidak', 'gampang', 'emosi', 'kaya', 'sekarang']",NoBully
"['bjir', 'sarang', 'putus', 'gu', 'won', 'maksutnya', 'putus', 'kontrak', 'kerja', 'putus', 'pacaranya', 'bajingan', 'gue', 'uda', 'galau', 'eps', 'tai']",NoBully
"['bajingan', 'tapi', 'kesayangan', 'inisial', 't']",NoBully
['bajingan'],NoBully
"['bsk', 'senin', 'bajingan']",NoBully
"['komentarnya', 'rashford', 'asu', 'mctom', 'bajingan', 'dalot', 'ampas', 'peningalan', 'ole', 'emang', 'tidak', 'yang', 'benar', 'bruno', 'su']",NoBully
"['bajingan', 'tenan', 'asu', 'orang']",NoBully
"['tetep', 'dijalur', 'bajingan', 'soale', 'doyane', 'tempek']",NoBully
"['koyo', 'ngeneki', 'tetep', 'cap', 'bajingan']",NoBully
"['itu', 'kakek', 'haram', 'grup', 'bajingan', 'tolol', 'yang', 'sok', 'pintar', 'saran', 'belanja', 'otak', 'biar', 'mikir', 'pintar', 'secuil', 'aja', 'tolol', 'jangan', 'borong', 'berbagilah', 'samarata', 'samarasa', 'mahluk', 'gorong', 'yang']",NoBully
"['var', 'bajingan', 'tenan', 'sudah', 'ngolek', 'gol', 'angel', 'varke', 'lonte']",NoBully
"['tim', 'benar', 'tidak', 'niat', 'menang', 'kontol', 'gajelas', 'pemain', 'fokus', 'stasitik', 'tidak', 'peduli', 'menang', 'kalah', 'bajingan']",NoBully
"['bajingan', 'potret', 'diriku', 'jaman', 'sma']",NoBully
"['jancok', 'bajingan', 'sabar', 'sabar']",NoBully
"['ganti', 'dgn', 'sendiriny', 'bajingan', 'memang', 'orang']",NoBully
"['bajingan', 'mesti', 'var']",Bully
"['wasite', 'bajingan']",Bully
"['bajingan', 'gue', 'kagak', 'ngantuk']",NoBully
"['bajingan', 'gayeng', 'banget', 'barca', 'versi', 'saiki']",NoBully
"['bajingan', 'jongseong', 'cakep', 'banget', 'wkwk', 'jadi', 'pengen']",NoBully
"['anjing', 'ketemu', 'renjun', 'bangsat']",NoBully
"['cakep', 'banget', 'bangsat', 'gila']",NoBully
"['bangsat', 'ijo', 'anjing', 'gausah', 'klakson', 'tidak', 'motor', 'belajar', 'anjing', 'tolol', 'bahayain', 'orang', 'anjing', 'rausah', 'ngebut', 'cok', 'berisik', 'knalpot', 'jamet', 'kabupaten', 'polisi', 'tidur', 'segede', 'sudah', 'ya', 'alah', 'sih', 'orang', 'orang', 'bego', 'kaya', 'begini', 'dikasih', 'motor']",Bully
"['a', 'bangsat', 'gatau', 'emosi', 'ketawa']",NoBully
['lfg'],NoBully
"['jancok', 'onk', 'ae', 'bangsat', 'sumpah', 'titen', 'ketemu', 'nk', 'dalan', 'yo']",NoBully
"['give', 'me', 'tip']",NoBully
"['give', 'me', 'tip']",NoBully
"['give', 'me', 'tip']",NoBully
"['give', 'me', 'tip']",NoBully
"['give', 'me', 'tip']",NoBully
['lfg'],NoBully
['lfg'],NoBully
"['hahahahah', 'bangsat', 'terdoktrin', 'cok']",NoBully
"['buka', 'tiktok', 'berasa', 'diketawain', 'bangsat']",NoBully
"['dm', 'nayla', 'mango', 'bang']",NoBully
"['anjing', 'ketiduran', 'bangsat', 'tidak', 'liat', 'barca', 'gue', 'kambek']",NoBully
"['iya', 'h', 'mahito', 'ngeselin', 'banget', 'banget', 'tapi', 'cakep', 'tapi', 'tapi', 'aja', 'ngeselin', 'bangsat']",NoBully
"['hah', 'bangsat']",NoBully
"['bangsat', 'bangsat']",NoBully
"['bangsat', 'salto', 'aja', 'nih', 'gue']",NoBully
"['bangsat', 'pala', 'orang', 'engkol', 'lo', 'rx', 'king']",NoBully
"['beneran', 'dikutuk', 'klub', 'bangsat', 'tanda', 'tanda', 'bentar', 'lagi', 'kebobolan']",NoBully
['bangsat'],NoBully
"['paket', 'gue', 'tidak', 'gerak', 'anjeng', 'tiki', 'bangsat']",NoBully
"['tolol', 'anjingngngngngn', 'ciuman', 'terakhir', 'apa', 'anjing', 'sampai', 'melukin', 'pingang', 'cewe', 'bangsat', 'arti', 'nya', 'lo', 'menikmati', 'ciuman', 'cwek', 'gila', 'anjing']",NoBully
"['bangsat', 'giliran', 'hanbin', 'diprotes', 'member', 'tidak', 'protes', 'asu', 'selesai', 'perform', 'langsung', 'berdiri', 'tidak', 'atur', 'barisan', 'aja', 'tidak', 'sesuai', 'oficial', 'standing', 'anjing']",NoBully
"['karna', 'tidak', 'salah', 'bangsat']",NoBully
"['napa', 'begini', 'mainya', 'bangsat', 'xavi']",NoBully
"['gue', 'bnyak', 'fancam', 'jaehuyun', 'ganteng', 'banget', 'bangsat', 'gue', 'stabilize', 'dulu', 'ye']",NoBully
"['bangsat', 'sudah', 'cape', 'ngurus', 'acara', 'ngurusin', 'nenenin', 'angota']",NoBully
"['dm', 'gue', 'bang']",NoBully
"['dm', 'bang']",NoBully
"['elu', 'anjing', 'banget', 'anaian', 'lian', 'phayak', 'bangsat', 'lo', 'berdua', 'a', 'sudah', 'dikasih', 'begituan']",NoBully
"['nayla', 'kirim', 'aja', 'link', 'nya']",NoBully
"['bangsat', 'mencoreng', 'nama', 'masyarakat', 'plat', 'k']",NoBully
"['kirim', 'nayla']",NoBully
"['perkara', 'jidat', 'doang', 'ofside', 'bangsat']",NoBully
"['bangsat', 'akun', 'jahanam', 'gue', 'engga', 'keprivate']",NoBully
"['salting', 'banget', 'bangsat', 'liat', 'jensele']",NoBully
"['aduh', 'richard', 'bangsat', 'puyeng', 'gue', 'liat', 'mentab']",NoBully
"['gue', 'gemeteran', 'banget', 'bangsat', 'myheartwhwtsgara']",NoBully
"['alah', 'umam', 'cakep', 'banget', 'bangsat']",NoBully
"['bahagia', 'bangsat']",NoBully
"['bangsat', 'awoakwokaowk', 'abang']",NoBully
"['gue', 'ngapa', 'ngapain', 'ekskul', 'jurnal', 'dpg', 'anjing', 'dibulan', 'sih', 'bangsat']",NoBully
"['orang', 'orang', 'kalau', 'tidak', 'caper', 'tidak', 'makan', 'cok', 'hahaha', 'sok', 'iye', 'banget', 'tai', 'najis', 'gue', 'liatnya', 'bangsat', 'sakit', 'jiwa']",NoBully
"['bangsat', 'taeyong', 'please']",NoBully
"['anjir', 'sih', 'cok', 'bikin', 'gue', 'kesel', 'sesimple', 'main', 'game', 'aja', 'gabisa', 'bangsat']",NoBully
"['o', 'sialan', 'gue', 'baca', 'kali', 'ngerti', 'bangsat']",NoBully
"['bangsat', 'seunghan', 'doyoung', 'anjir', 'ya', 'tuhan']",NoBully
"['jancok', 'sudah', 'kecewa', 'ditambahi', 'kaos', 'ilang', 'bangsat']",NoBully
['bangsat'],NoBully
['bangsat'],NoBully
"['kalau', 'rumah', 'butuh', 'bilang', 'gue', 'si', 'sulung', 'kurang', 'biaya', 'kuliah', 'bilang', 'gue', 'si', 'bungsu', 'butuh', 'bilangnya', 'gue', 'jarang', 'bahkan', 'gapernh', 'kayaknya', 'minta', 'orang', 'tua', 'wkwk', 'rumah', 'cicilan', 'yang', 'belum', 'dibayar', 'blgny', 'gue', 'cape', 'bangsat', 'wkwk', 'bukanya', 'tidak', 'ikhlas', 'tapi', 'ya', 'tolong', 'ngertin']",NoBully
"['pembuangan', 'lancar', 'bangsat']",NoBully
"['kepsek', 'guru', 'nya', 'anjing', 'dokternya', 'an', 'anjing', 'gila', 'ya', 'tidak', 'satupun', 'peduli', 'keluarga', 'korban', 'miskin', 'mainan', 'hukum', 'bangsat']",NoBully
"['bangsat', 'nge', 'wink', 'lo']",NoBully
"['suruh', 'beli', 'maksa', 'banget', 'bangsat']",NoBully
"['bangsat', 'joy', 'cakep', 'banget', 'anjing']",NoBully
"['balesanya', 'nyebelin', 'banget', 'bangsat']",NoBully
"['si', 'bangsat']",NoBully
"['cewe', 'anjing', 'gatel', 'banget', 'lo', 'bangsat']",NoBully
"['begini', 'begini', 'statemen', 'hasil', 'pemeriksanya', 'benernya', 'bangsat', 'logika', 'menusuk', 'mata', 'gaperlu', 'tonjok', 'deh', 'setau', 'gue', 'gaperlu', 'adu', 'body', 'smackdown', 'tinggal', 'pegang', 'palanya', 'colok', 'matanya', 'matanya', 'buta', 'sampai', 'tidak', 'bekas', 'kekerasan']",NoBully
"['anjing', 'anjing', 'anjing', 'bangsat']",NoBully
['bangsat'],NoBully
"['alah', 'lucu', 'banget', 'bangsat']",NoBully
"['bangsat', 'yang', 'open', 'bo', 'mingat', 'gue', 'lihat', 'berita', 'ketutup', 'foto', 'jelek', 'lo', 'anjing', 'jancok']",Bully
"['anton', 'bangsat', 'god', 'flow', 'banget', 'pdkt', 'lo', 'thanks', 'ya', 'bikin', 'iri', 'aja']",NoBully
"['real', 'gue', 'kemaren', 'sampai', 'menunggu', 'ayam', 'kremes', 'watu', 'gong', 'gegara', 'orang', 'gatau', 'abis', 'makan', 'nongkrong', 'sebat', 'bangsat']",NoBully
"['menang', 'bangsat']",NoBully
"['gue', 'mikirin', 'mukanya', 'aja', 'senyum', 'bangsat']",NoBully
"['fgd', 'nangis', 'anjing', 'tidak', 'masuk', 'akal', 'bangsat']",NoBully
"['surprise', 'banget', 'bangsat', 'gue', 'nangis']",NoBully
['lfg'],NoBully
"['bangsat', 'ngakaka', 'baju', 'abang', 'kasirnya', 'yalah', 'bisanya', 'kejadian', 'cocoklogi']",NoBully
"['bangsat', 'otak', 'lo', 'kotor']",NoBully
"['bangsat', 'pas', 'malam', 'minggu', 'sepi', 'wkwk', 'pas', 'acara', 'kemarin', 'rame']",NoBully
['bangsat'],NoBully
"['bangsat', 'bikin', 'tidak', 'mod', 'anjing', 'sudah', 'syukur', 'dibantuin', 'egois']",NoBully
"['haechan', 'bangsat', 'love', 'u']",NoBully
"['it', 'time', 'to', 'say', 'anjing', 'bangsat']",NoBully
"['ah', 'lo', 'mah', 'nambah', 'nambah', 'aja', 'anjir', 'ujung', 'ujungnya', 'pastu', 'ad', 'yang', 'bawa', 'bawa', 'gi', 'ni', 'tai', 'bangsat']",NoBully
"['bangsat', 'kenpa', 'mark', 'le', 'ganteng', 'banget', 'sialan', 'wksishshs', 'menyesal', 'membeli', 'tiket']",NoBully
"['bangsat', 'gek', 'wkwkwk', 'mending', 'dewa', 'liat', 'wat', 'main', 'm']",NoBully
"['gada', 'hati', 'banget', 'lo', 'bangsat']",NoBully
['bangsat'],NoBully
"['kt', 'bermusuhan', 'bangsat']",NoBully
"['bangsat', 'cakep', 'banget']",NoBully
"['garagan', 'purak', 'sedih', 'bangsat']",NoBully
"['ogah', 'banget', 'bangsat', 'huek', 'anjing', 'bayanginya', 'gue', 'mual', 'bau', 'bangke']",NoBully
"['bangsat', 'lemonade', 'bjir']",NoBully
"['kadang', 'geli', 'kadang', 'males', 'balas', 'kadang', 'bosan', 'kadang', 'salting', 'bangsat']",NoBully
"['bangsat', 'anjing']",NoBully
"['bangsat', 'bisanya', 'masak', 'ikan', 'kiko']",NoBully
['bangsat'],NoBully
['bangsat'],NoBully
"['santai', 'smtown', 'doang', 'halah', 'smtown', 'doang', 'elah', 'anjing', 'jisung', 'indo', 'woi', 'santai', 'darimana', 'bangsat']",NoBully
"['enyah', 'ac', 'tnte', 'grang', 'gangu', 'banget', 'bangsat']",NoBully
"['gue', 'amalan', 'bokap', 'tetep', 'selingkuh', 'bangsat']",NoBully
"['dustin', 'bangsat']",NoBully
"['dasar', 'bejad']",Bully
"['bejad', 'sukuna', 'ganteng', 'bunuh', 'dukun', 'terbaik', 'sedunia', 'rest', 'in', 'peace', 'gojo']",NoBully
"['malam', 'yang', 'bejad']",NoBully
"['maaf', 'ka', 'jodohnya', 'disitu', 'gamau', 'himpunan', 'lelaki', 'bejad']",Bully
"['cok', 'bejad', 'arek', 'iki']",Bully
"['yalah', 'jadwal', 'sidang', 'upn', 'gajelas', 'gue', 'dag', 'dig', 'dug', 'napa', 'gue', 'udah', 'bingung', 'mau', 'ngapain', 'kampus', 'bejad', 'z']",Bully
"['gue', 'cape', 'nangisin', 'si', 'dago', 'brengsek']",Bully
"['brengsek', 'pemabuk', 'tai', 'mnding', 'kawa', 'kawa']",NoBully
['brengsek'],Bully
"['brengsek', 'knp', 'gue', 'yang', 'salting', 'ngeliat', 'jensele']",NoBully
['brengsek'],Bully
"['brengsek', 'ya', 'pikir', 'magang', 'kn', 'skripsi', 'at', 'the', 'same', 'time', 'ketebak', 'sudah', 'cheat', 'sih', 'ku']",NoBully
"['cakep', 'banget', 'sudah', 'si', 'gemini', 'gemini', 'today', 'weh', 'gmna', 'ya', 'laptop', 'gue', 'gamau', 'idup', 'brengsek', 'skripsi', 'gue']",NoBully
"['brengsek', 'ngaceng', 'ngakak', 'kenceng', 'ih', 'dodol', 'lo', 'ya', 'ketikanya']",NoBully
"['brengsek', 'salah', 'ngetik', 'cuy', 'merinding']",NoBully
"['anjing', 'lukh', 'luh', 'ganteng', 'banget', 'anjengk', 'brengsek']",NoBully
"['boston', 'brengsek', 'pakai', 'ganteng']",NoBully
"['bukanya', 'nyamperin', 'laporan', 'grup', 'suruh', 'anak', 'anak', 'dateng', 'brengsek', 'gangu', 'orang', 'lagi']",NoBully
"['brengsek', 'bikin', 'gue', 'jadi', 'jahat', 'emak', 'gue']",NoBully
"['brengsek', 'pengen', 'banget', 'ya', 'alah']",NoBully
"['pengin', 'nyapres', 'koq', 'mulutnya', 'kayak', 'preman', 'jalanan', 'brengsek']",NoBully
"['wkwkwkwk', 'aran', 'brengsek', 'banget']",Bully
"['mas', 'dimas', 'brengsek', 'ganteng', 'banget']",NoBully
"['mah', 'jatohnya', 'gue', 'dengerin', 'mr', 'removed', 'brengsek']",NoBully
"['yuk', 'yuk', 'bangun', 'tidur', 'gausa', 'ngarepin', 'cowo', 'brengsek', 'yukyuk']",NoBully
"['brengsek', 'inimah', 'sedihnya', 'melebihi', 'sedi', 'putusin', 'pas', 'sayang', 'sayangnya']",NoBully
['brengsek'],Bully
"['luaranya', 'laki', 'jiwanya', 'boti', 'brengsek']",Bully
"['gue', 'ketemu', 'nct', 'gue', 'pengen', 'gue', 'tidak', 'iri', 'dengki', 'brengsek']",NoBully
"['wkwkwk', 'brengsek']",NoBully
"['brengsek', 'lo', 'mncul', 'mentab', 'gue', 'gprnh', 'benernya']",Bully
"['iya', 'jaekyung', 'emang', 'brengsek', 'ngelebihin', 'bj', 'alex', 'mah']",NoBully
"['brengsek', 'wkwk', 'kyak', 'baca', 'tapi', 'gue', 'baca', 'lagi', 'deh']",NoBully
['brengsek'],Bully
['brengsek'],NoBully
"['cuman', 'nitip', 'argh', 'brengsek', 'sedih', 'banget', 'gue', 'liat', 'ya', 'jaemin', 'kalau', 'udah', 'selesai', 'kuliahnya', 'deket', 'jakarta', 'konser', 'samperin']",NoBully
"['argh', 'brengsek']",NoBully
"['emang', 'brengsek']",NoBully
"['gue', 'ganyari', 'mangsa', 'dibase', 'ya', 'brengsek']",NoBully
"['argh', 'goblok', 'banget', 'brengsek']",NoBully
"['brengsek', 'akwowowk']",NoBully
['brengsek'],Bully
"['wkwkwk', 'brengsek']",Bully
"['brengsek', 'gue', 'tertipu']",NoBully
"['brengsek', 'gue', 'sakit', 'hati', 'banget', 'orang', 'gila']",NoBully
"['aduh', 'brengsek', 'ckep', 'banget']",NoBully
"['brengsek', 'gue', 'pakai', 'twibon', 'orang', 'beribu', 'purnama', 'websitenya', 'error', 'gue']",NoBully
"['brengsek', 'si', 'tenue', 'ni', 'memang', 'ye', 'perutku', 'sakit', 'banget', 'ketawa', 'mulu', 'dari', 'yang', 'cosple', 'kyungso', 'trs', 'jaehyun', 'jeonghan', 'yang', 'mnurutku', 'ngabrut', 'banget', 'sudah', 'melebihi', 'idolnya', 'tapi', 'salut', 'si', 'seniat', 'observasinya']",NoBully
"['brengsek', 'gue', 'receh', 'banget', 'anjir', 'the', 'mad', 'thabi']",NoBully
"['brengsek', 'gue', 'kalau', 'nyanyi', 'hati', 'dijalan']",NoBully
"['wkwkwk', 'brengsek', 'gue', 'ketawa', 'banget']",Bully
"['brengsek', 'kabeh']",Bully
"['orgil', 'anjing', 'engga', 'jlas', 'banget', 'brengsek']",Bully
"['kenala', 'penalty', 'nya', 'sih', 'brengsek', 'mnet']",NoBully
"['brengsek', 'uji', 'coba', 'salken', 'ya', 'teh']",NoBully
['brengsek'],Bully
"['oaswkoakwokaow', 'brengsek']",NoBully
"['lo', 'memang', 'brengsek', 'ren']",Bully
"['brengsek', 'brengsek']",Bully
['brengsek'],Bully
"['brengsek', 'gue', 'lupa', 'kalau', 'ganti', 'dn', 'lock', 'error', 'emang', 'babi', 'lo']",NoBully
"['brengsek', 'terus', 'nasib', 'gue', 'gmna']",NoBully
['brengsek'],Bully
"['brengsek', 'lo', 'jeri']",NoBully
"['brengsek', 'k', 'lali', 'digowo']",NoBully
"['dante', 'brengsek']",Bully
"['dhdhdgsh', 'jaemin', 'fuck', 'djxbsenxubsisbsjns', 'barefaec', 'gue', 'gila', 'anjing', 'pagi', 'ujiang', 'brengsek']",NoBully
['brengsek'],Bully
"['hahahahahahaha', 'lucu', 'banget', 'brengsek']",NoBully
"['waiji', 'brengsek']",Bully
"['apah', 'pemirsah', 'yak', 'waiji', 'brengsek']",Bully
"['emang', 'brengsek', 'banget', 'sales', 'nya']",NoBully
"['bocah', 'jaksel', 'brengsek']",Bully
"['kodingan', 'gue', 'error', 'brengsek']",NoBully
"['brengsek', 'rai']",Bully
"['gue', 'liat', 'post', 'gojo', 'satoru', 'gojo', 'separu', 'brengsek', 'gue', 'refleks', 'lempar', 'hp']",NoBully
['brengsek'],Bully
['brengsek'],Bully
['brengsek'],Bully
"['brengsek', 'album', 'twiter', 'gue', 'engga']",NoBully
['brengsek'],Bully
"['brengsek', 'gue', 'ketawa', 'berat']",NoBully
"['wkwkwkwk', 'brengsek']",Bully
"['duit', 'gue', 'ludes', 'brengsek']",NoBully
"['wkwkwk', 'brengsek', 'ngeri', 'pergaulan', 'jaman', 'sekarang']",NoBully
['brengsek'],Bully
"['brengsek', 'gue', 'aja', 'nanya', 'tapi', 'gue', 'kasih', 'jawabanya', 'nti', 'mendukung', 'temen', 'gue']",NoBully
['brengsek'],Bully
"['brengsek', 'wkwkwk']",NoBully
"['brengsek', 'gmn', 'kurus', 'kalau', 'makan', 'gula']",NoBully
"['gue', 'ngisi', 'edom', 'mas', 'irwan', 'semester', 'depanya', 'ketemu', 'brengsek']",NoBully
"['anjir', 'gila', 'banget', 'fwek', 'brengsek']",Bully
['brengsek'],Bully
"['brengsek', 'ketawa', 'banget', 'gue']",NoBully
"['dasar', 'lelaki', 'brengsek', 'cih', 'pakyu', 'lu', 'jay']",Bully
['brengsek'],Bully
"['brengsek', 'plot', 'twist', 'nya', 'nyari', 'partner', 'ngews', 'bangke', 'drtdi', 'gue', 'posthink', 'memang', 'aura', 'nya', 'sudah', 'negative', 'benar', 'brengsek']",NoBully
"['brengsek', 'wkwkwkwk']",NoBully
"['stop', 'violence', 'against', 'women', 'kali', 'alami', 'kawan', 'brengsek']",NoBully
