full_text,Label
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",NoBully
"['bajingan', 'tolol', 'luh', 'sih', 'monyet', 'elu', 'menghina', 'pilihan', 'orang', 'monyet', 'kalau', 'elu', 'benci', 'agama', 'pindah', 'tiongkok', 'komunis', 'aja', 'disana', 'komunitas', 'luh', 'hidup', 'lo', 'dipersulit', 'elu', 'tidak', 'suka', 'agama', 'tinggal', 'indo', 'elu', 'mati', 'berdiri', 'kiri', 'kanan', 'beragama']",NoBully
"['konten', 'konten', 'bajingan', 'yang', 'cewe', 'nuntut', 'efort', 'pasanganya', 'noh', 'nikahin', 'aja', 'noh', 'gampar', 'gampar', 'korea', 'halu']",Bully
"['mka', 'banteng', 'modal', 'congor', 'lihat', 'alasan', 'yang', 'pd', 'rakyat', 'bhw', 'keluarga', 'tidak', 'beda', 'partai', 'pedeipeh', 'mak', 'banteng', 'yang', 'dipecat', 'sebagai', 'ketua', 'dewan', 'pengarah', 'brin', 'bpip', 'preman', 'partainya', 'rampok', 'miskin']",Bully
"['tujuanya', 'hengkang', 'koalisi', 'perubahan', 'hny', 'bs', 'menjilat', 'penguasa', 'anak', 'mami', 'tidak', 'berani', 'melawan', 'penguasa', 'emang', 'berani', 'bisnisnya', 'dihambat', 'bantuan', 'suntikan', 'dana', 'perbankan', 'sot', 'si', 'wowo']",Bully
"['bajingan', 'tolol', 'penipu', 'raut', 'muka', 'bersalah', 'berdosa', 'pemain', 'kawakan']",NoBully
"['bajingan', 'ah', 'rony', 'kesel']",Bully
"['wowo', 'sudah', 'tahun', 'puasa', 'kekuasan', 'mertuanya', 'lengser', 'mengemis', 'menghiba', 'pd', 'si', 'bajingan', 'tolol', 'untuk', 'dapat', 'jabatan', 'menteri', 'perduli', 'pendukungnya', 'kecewa', 'sikapnya', 'manusia', 'dipercaya', 'pemimpin', 'lebih', 'bahaya', 'mak', 'banteng', 'menghabiskan', 'aset', 'nkri']",NoBully
"['keuntungan', 'yang', 'sudah', 'diterima', 'lord', 'opung', 'si', 'bajingan', 'tolol', 'perduli', 'dengan', 'rekomendasi', 'komnas', 'ham', 'mrk', 'tlh', 'upaya', 'membangun', 'daerah', 'rempang', 'sebagai', 'psn', 'dengan', 'landasan', 'peraturan', 'yang', 'melibatkan', 'stakeholder', 'banditnya']",Bully
['bajingan'],NoBully
"['sanusi', 'bajingan', 'tolol']",NoBully
"['jongos', 'bajingan', 'tolol', 'ngamuk', 'kumat', 'epilepsi']",NoBully
"['knp', 'lo', 'tidak', 'membuka', 'mata', 'sih', 'yang', 'cinta', 'gue', 'elo', 'bajingan', 'lo', 'kampret', 'fuck', 'masi', 'aja', 'harepin', 'liat', 'noh', 'gue', 'rela', 'meninggalkan', 'gue', 'tai', 'lo', 'bangsat']",Bully
"['hasil', 'loby', 'lord', 'opung', 'china', 'tipu', 'bangsanya', 'dengan', 'alasan', 'investasi', 'pabrik', 'kaca', 'lord', 'opung', 'otak', 'kekacauan', 'negeri', 'pintar', 'memanfatkan', 'si', 'bajingan', 'tolol', 'hny', 'amanat', 'pura', 'dengan', 'penuh', 'tgjwb']",Bully
"['kadang', 'pengen', 'mati', 'muda', 'mikir', 'no', 'point', 'in', 'living', 'gue', 'kasian', 'nyokap', 'gue', 'kalau', 'gue', 'tidak', 'mikul', 'orang', 'keluarga', 'gue', 'bajingan', 'lazy', 'pos']",Bully
"['emang', 'berani', 'pedeipeh', 'bertindak', 'pengen', 'tidak', 'project', 'pemerintah', 'sebentar', 'preman', 'partainya', 'dikasih', 'makan', 'tidak', 'dapat', 'sumbangan', 'jokowi']",Bully
"['opet', 'bajingan']",Bully
"['bajingan', 'yang', 'bikin', 'ebi', 'tolil']",Bully
"['bajingan', 'kegocek', 'kaya', 'gamungkin', 'prediksi', 'kagak', 'ade', 'itu', 'subtitle', 'eng', 'kor']",Bully
"['bajingan', 'fc', 'hold', 'on', 'tight', 'beter', 'things', 'gue', 'burik', 'tai']",Bully
"['memperbaiki', 'mencari', 'penganti']",Bully
"['sudah', 'penjilat', 'penghianat', 'bangsa', 'bangakan', 'aseng', 'rendahkan', 'anak', 'bangsa', 'dasar', 'bajingan', 'tolol']",NoBully
"['nya', 'engga', 'seh', 'mas']",NoBully
['bajingan'],NoBully
"['goblik', 'kamu', 'pengen', 'dipilih', 'dinikahi', 'cowok', 'red', 'flag', 'dlm', 'kamu', 'kalau', 'pinter', 'sebenernya', 'beruntung', 'dripada', 'pacarnya', 'pacarnya', 'tidak', 'tau', 'nikah', 'cowok', 'bajingan']",Bully
"['bajingan', 'ya', 'lagu']",Bully
"['wowo', 'sudah', 'bhw', 'tahun', 'tidak', 'dukungan', 'perbankan', 'untuk', 'bisnisnya', 'terima', 'pemberian', 'jokowi', 'sebagai', 'menteri', 'hny', 'untuk', 'menyelamatkan', 'bisnisnya', 'suntikan', 'dana', 'bank', 'rakyat', 'tujuan', 'si', 'wowo', 'untuk', 'berkuasa']",Bully
"['kalau', 'bsk', 'emang', 'anak', 'anak', 'sama', 'fx', 'kwangya', 'store', 'gimana', 'ya', 'gue', 'pts', 'senin', 'nya', 'bajingan']",Bully
"['bajingan', 'tolol', 'anak', 'lonte', 'banteng', 'komunis', 'ngapain', 'luh', 'nyuruh', 'orang', 'takbir', 'kelaperan', 'ya', 'ente', 'kerja', 'males', 'cuci', 'piring', 'kayak', 'nyangkul', 'kayak', 'kerjan', 'elu', 'pilih', 'uang', 'haram', 'dongo', 'banget']",NoBully
"['luhut', 'biang', 'perampasan', 'luhut', 'biang', 'penjegalan', 'luhut', 'bajingan', 'preman']",NoBully
"['bajingan', 'tolol', 'orang', 'iri', 'mau', 'dukung', 'anies', 'malu', 'karna', 'ni', 'orang', 'dosa', 'maling', 'uang', 'rakyat']",NoBully
"['elu', 'bahas', 'uang', 'mulu', 'kelaperan', 'luh', 'monyet', 'bajingan', 'tolol', 'kalau', 'engga', 'duit', 'kerja', 'nge', 'buzerp']",NoBully
"['gue', 'marah', 'banget', 'ya', 'anjing', 'wekwan', 'baju', 'anak', 'knp', 'bajingan']",Bully
"['bajingan', 'tolol', 'dongo', 'banget', 'mama', 'kau', 'pelacur', 'pingir', 'jalan', 'ya', 'nya', 'sara', 'e', 'bajingan', 'tolol', 'menghina', 'agama', 'mulu', 'ciri', 'komunis', 'pki', 'yang', 'sara', 'tuduh', 'orang', 'sara']",NoBully
['bajingan'],NoBully
"['denger', 'ya', 'bajingan', 'tolol']",NoBully
"['gue', 'tunguin', 'lo', 'kagak', 'update', 'bajingan']",Bully
"['trashford', 'egoise', 'sudah', 'ora', 'ketulungan', 'bajingan']",Bully
"['investasi', 'rakyat', 'sudah', 'sejahtera', 'sudah', 'hidup', 'damai', 'mengatasnamakan', 'investasi', 'mencuri', 'tanah', 'rakyat', 'dasar', 'bajingan']",Bully
"['bajingan', 'kena', 'tipu']",Bully
"['you', 'dont', 'deserve', 'this', 'whole', 'felings', 'sender', 'emang', 'bajingan', 'laki', 'but', 'the', 'way', 'that', 'you', 'know', 'he', 'got', 'smone', 'else', 'milih', 'stay', 'kalau', 'kasusnya', 'dikembalikan', 'iya', 'bajingan', 'milih', 'ngews', 'sama', 'cewe', 'would', 'you', 'be', 'j', 'fine', 'w', 'it']",Bully
"['persis', 'pola', 'orde', 'soekarno', 'rezim', 'pki', 'pesta', 'norak', 'beradab', 'disat', 'rakyat', 'berjuang', 'u', 'hidup', 'dari', 'penderitan', 'akibat', 'ulah', 'bangsa', 'bajingan']",Bully
"['lo', 'mamat', 'bajingan']",NoBully
"['ora', 'iso', 'turu', 'asu', 'bajingan']",NoBully
"['perlakukan', 'kaya', 'begitu', 'ex', 'gue', 'slalu', 'benerin', 'narik', 'baju', 'kaya', 'begitu', 'bajingan', 'jr', 'gue', 'cewe', 'sakit', 'hati', 'banget', 'knp', 'hrs', 'kaya', 'begitu', 'seneng', 'yang', 'benar', 'gue', 'kangen', 'banget', 'gue', 'sebenernya', 'yang', 'tidak', 'gampang', 'emosi', 'kaya', 'sekarang']",Bully
"['bjir', 'sarang', 'putus', 'gu', 'won', 'maksutnya', 'putus', 'kontrak', 'kerja', 'putus', 'pacaranya', 'bajingan', 'gue', 'uda', 'galau', 'eps', 'tai']",Bully
"['bajingan', 'tapi', 'kesayangan', 'inisial', 't']",Bully
['bajingan'],Bully
"['bsk', 'senin', 'bajingan']",Bully
"['komentarnya', 'rashford', 'asu', 'mctom', 'bajingan', 'dalot', 'ampas', 'peningalan', 'ole', 'emang', 'tidak', 'yang', 'benar', 'bruno', 'su']",Bully
"['bajingan', 'tenan', 'asu', 'orang']",Bully
"['tetep', 'dijalur', 'bajingan', 'soale', 'doyane', 'tempek']",Bully
"['koyo', 'ngeneki', 'tetep', 'cap', 'bajingan']",Bully
"['itu', 'kakek', 'haram', 'grup', 'bajingan', 'tolol', 'yang', 'sok', 'pintar', 'saran', 'belanja', 'otak', 'biar', 'mikir', 'pintar', 'secuil', 'aja', 'tolol', 'jangan', 'borong', 'berbagilah', 'samarata', 'samarasa', 'mahluk', 'gorong', 'yang']",Bully
"['var', 'bajingan', 'tenan', 'sudah', 'ngolek', 'gol', 'angel', 'varke', 'lonte']",Bully
"['tim', 'benar', 'tidak', 'niat', 'menang', 'kontol', 'gajelas', 'pemain', 'fokus', 'stasitik', 'tidak', 'peduli', 'menang', 'kalah', 'bajingan']",Bully
"['bajingan', 'potret', 'diriku', 'jaman', 'sma']",Bully
"['jancok', 'bajingan', 'sabar', 'sabar']",Bully
"['ganti', 'dgn', 'sendiriny', 'bajingan', 'memang', 'orang']",Bully
"['bajingan', 'mesti', 'var']",NoBully
"['wasite', 'bajingan']",NoBully
"['bajingan', 'gue', 'kagak', 'ngantuk']",Bully
"['bajingan', 'gayeng', 'banget', 'barca', 'versi', 'saiki']",Bully
"['bajingan', 'jongseong', 'cakep', 'banget', 'wkwk', 'jadi', 'pengen']",Bully
"['anjing', 'ketemu', 'renjun', 'bangsat']",Bully
"['cakep', 'banget', 'bangsat', 'gila']",Bully
"['bangsat', 'ijo', 'anjing', 'gausah', 'klakson', 'tidak', 'motor', 'belajar', 'anjing', 'tolol', 'bahayain', 'orang', 'anjing', 'rausah', 'ngebut', 'cok', 'berisik', 'knalpot', 'jamet', 'kabupaten', 'polisi', 'tidur', 'segede', 'sudah', 'ya', 'alah', 'sih', 'orang', 'orang', 'bego', 'kaya', 'begini', 'dikasih', 'motor']",NoBully
"['a', 'bangsat', 'gatau', 'emosi', 'ketawa']",Bully
['lfg'],Bully
"['jancok', 'onk', 'ae', 'bangsat', 'sumpah', 'titen', 'ketemu', 'nk', 'dalan', 'yo']",Bully
"['give', 'me', 'tip']",Bully
"['give', 'me', 'tip']",Bully
"['give', 'me', 'tip']",Bully
"['give', 'me', 'tip']",Bully
"['give', 'me', 'tip']",Bully
['lfg'],Bully
['lfg'],Bully
"['hahahahah', 'bangsat', 'terdoktrin', 'cok']",Bully
"['buka', 'tiktok', 'berasa', 'diketawain', 'bangsat']",Bully
"['dm', 'nayla', 'mango', 'bang']",Bully
"['anjing', 'ketiduran', 'bangsat', 'tidak', 'liat', 'barca', 'gue', 'kambek']",Bully
"['iya', 'h', 'mahito', 'ngeselin', 'banget', 'banget', 'tapi', 'cakep', 'tapi', 'tapi', 'aja', 'ngeselin', 'bangsat']",Bully
"['hah', 'bangsat']",Bully
"['bangsat', 'bangsat']",Bully
"['bangsat', 'salto', 'aja', 'nih', 'gue']",Bully
"['bangsat', 'pala', 'orang', 'engkol', 'lo', 'rx', 'king']",Bully
"['beneran', 'dikutuk', 'klub', 'bangsat', 'tanda', 'tanda', 'bentar', 'lagi', 'kebobolan']",Bully
['bangsat'],Bully
"['paket', 'gue', 'tidak', 'gerak', 'anjeng', 'tiki', 'bangsat']",Bully
"['tolol', 'anjingngngngngn', 'ciuman', 'terakhir', 'apa', 'anjing', 'sampai', 'melukin', 'pingang', 'cewe', 'bangsat', 'arti', 'nya', 'lo', 'menikmati', 'ciuman', 'cwek', 'gila', 'anjing']",Bully
"['bangsat', 'giliran', 'hanbin', 'diprotes', 'member', 'tidak', 'protes', 'asu', 'selesai', 'perform', 'langsung', 'berdiri', 'tidak', 'atur', 'barisan', 'aja', 'tidak', 'sesuai', 'oficial', 'standing', 'anjing']",Bully
"['karna', 'tidak', 'salah', 'bangsat']",Bully
"['napa', 'begini', 'mainya', 'bangsat', 'xavi']",Bully
"['gue', 'bnyak', 'fancam', 'jaehuyun', 'ganteng', 'banget', 'bangsat', 'gue', 'stabilize', 'dulu', 'ye']",Bully
"['bangsat', 'sudah', 'cape', 'ngurus', 'acara', 'ngurusin', 'nenenin', 'angota']",Bully
"['dm', 'gue', 'bang']",Bully
"['dm', 'bang']",Bully
"['elu', 'anjing', 'banget', 'anaian', 'lian', 'phayak', 'bangsat', 'lo', 'berdua', 'a', 'sudah', 'dikasih', 'begituan']",Bully
"['nayla', 'kirim', 'aja', 'link', 'nya']",Bully
"['bangsat', 'mencoreng', 'nama', 'masyarakat', 'plat', 'k']",Bully
"['kirim', 'nayla']",Bully
"['perkara', 'jidat', 'doang', 'ofside', 'bangsat']",Bully
"['bangsat', 'akun', 'jahanam', 'gue', 'engga', 'keprivate']",Bully
"['salting', 'banget', 'bangsat', 'liat', 'jensele']",Bully
"['aduh', 'richard', 'bangsat', 'puyeng', 'gue', 'liat', 'mentab']",Bully
"['gue', 'gemeteran', 'banget', 'bangsat', 'myheartwhwtsgara']",Bully
"['alah', 'umam', 'cakep', 'banget', 'bangsat']",Bully
"['bahagia', 'bangsat']",Bully
"['bangsat', 'awoakwokaowk', 'abang']",Bully
"['gue', 'ngapa', 'ngapain', 'ekskul', 'jurnal', 'dpg', 'anjing', 'dibulan', 'sih', 'bangsat']",Bully
"['orang', 'orang', 'kalau', 'tidak', 'caper', 'tidak', 'makan', 'cok', 'hahaha', 'sok', 'iye', 'banget', 'tai', 'najis', 'gue', 'liatnya', 'bangsat', 'sakit', 'jiwa']",Bully
"['bangsat', 'taeyong', 'please']",Bully
"['anjir', 'sih', 'cok', 'bikin', 'gue', 'kesel', 'sesimple', 'main', 'game', 'aja', 'gabisa', 'bangsat']",Bully
"['o', 'sialan', 'gue', 'baca', 'kali', 'ngerti', 'bangsat']",Bully
"['bangsat', 'seunghan', 'doyoung', 'anjir', 'ya', 'tuhan']",Bully
"['jancok', 'sudah', 'kecewa', 'ditambahi', 'kaos', 'ilang', 'bangsat']",Bully
['bangsat'],Bully
['bangsat'],Bully
"['kalau', 'rumah', 'butuh', 'bilang', 'gue', 'si', 'sulung', 'kurang', 'biaya', 'kuliah', 'bilang', 'gue', 'si', 'bungsu', 'butuh', 'bilangnya', 'gue', 'jarang', 'bahkan', 'gapernh', 'kayaknya', 'minta', 'orang', 'tua', 'wkwk', 'rumah', 'cicilan', 'yang', 'belum', 'dibayar', 'blgny', 'gue', 'cape', 'bangsat', 'wkwk', 'bukanya', 'tidak', 'ikhlas', 'tapi', 'ya', 'tolong', 'ngertin']",Bully
"['pembuangan', 'lancar', 'bangsat']",Bully
"['kepsek', 'guru', 'nya', 'anjing', 'dokternya', 'an', 'anjing', 'gila', 'ya', 'tidak', 'satupun', 'peduli', 'keluarga', 'korban', 'miskin', 'mainan', 'hukum', 'bangsat']",Bully
"['bangsat', 'nge', 'wink', 'lo']",Bully
"['suruh', 'beli', 'maksa', 'banget', 'bangsat']",Bully
"['bangsat', 'joy', 'cakep', 'banget', 'anjing']",Bully
"['balesanya', 'nyebelin', 'banget', 'bangsat']",Bully
"['si', 'bangsat']",Bully
"['cewe', 'anjing', 'gatel', 'banget', 'lo', 'bangsat']",Bully
"['begini', 'begini', 'statemen', 'hasil', 'pemeriksanya', 'benernya', 'bangsat', 'logika', 'menusuk', 'mata', 'gaperlu', 'tonjok', 'deh', 'setau', 'gue', 'gaperlu', 'adu', 'body', 'smackdown', 'tinggal', 'pegang', 'palanya', 'colok', 'matanya', 'matanya', 'buta', 'sampai', 'tidak', 'bekas', 'kekerasan']",Bully
"['anjing', 'anjing', 'anjing', 'bangsat']",Bully
['bangsat'],Bully
"['alah', 'lucu', 'banget', 'bangsat']",Bully
"['bangsat', 'yang', 'open', 'bo', 'mingat', 'gue', 'lihat', 'berita', 'ketutup', 'foto', 'jelek', 'lo', 'anjing', 'jancok']",NoBully
"['anton', 'bangsat', 'god', 'flow', 'banget', 'pdkt', 'lo', 'thanks', 'ya', 'bikin', 'iri', 'aja']",Bully
"['real', 'gue', 'kemaren', 'sampai', 'menunggu', 'ayam', 'kremes', 'watu', 'gong', 'gegara', 'orang', 'gatau', 'abis', 'makan', 'nongkrong', 'sebat', 'bangsat']",Bully
"['menang', 'bangsat']",Bully
"['gue', 'mikirin', 'mukanya', 'aja', 'senyum', 'bangsat']",Bully
"['fgd', 'nangis', 'anjing', 'tidak', 'masuk', 'akal', 'bangsat']",Bully
"['surprise', 'banget', 'bangsat', 'gue', 'nangis']",Bully
['lfg'],Bully
"['bangsat', 'ngakaka', 'baju', 'abang', 'kasirnya', 'yalah', 'bisanya', 'kejadian', 'cocoklogi']",Bully
"['bangsat', 'otak', 'lo', 'kotor']",Bully
"['bangsat', 'pas', 'malam', 'minggu', 'sepi', 'wkwk', 'pas', 'acara', 'kemarin', 'rame']",Bully
['bangsat'],Bully
"['bangsat', 'bikin', 'tidak', 'mod', 'anjing', 'sudah', 'syukur', 'dibantuin', 'egois']",Bully
"['haechan', 'bangsat', 'love', 'u']",Bully
"['it', 'time', 'to', 'say', 'anjing', 'bangsat']",Bully
"['ah', 'lo', 'mah', 'nambah', 'nambah', 'aja', 'anjir', 'ujung', 'ujungnya', 'pastu', 'ad', 'yang', 'bawa', 'bawa', 'gi', 'ni', 'tai', 'bangsat']",Bully
"['bangsat', 'kenpa', 'mark', 'le', 'ganteng', 'banget', 'sialan', 'wksishshs', 'menyesal', 'membeli', 'tiket']",Bully
"['bangsat', 'gek', 'wkwkwk', 'mending', 'dewa', 'liat', 'wat', 'main', 'm']",Bully
"['gada', 'hati', 'banget', 'lo', 'bangsat']",Bully
['bangsat'],Bully
"['kt', 'bermusuhan', 'bangsat']",Bully
"['bangsat', 'cakep', 'banget']",Bully
"['garagan', 'purak', 'sedih', 'bangsat']",Bully
"['ogah', 'banget', 'bangsat', 'huek', 'anjing', 'bayanginya', 'gue', 'mual', 'bau', 'bangke']",Bully
"['bangsat', 'lemonade', 'bjir']",Bully
"['kadang', 'geli', 'kadang', 'males', 'balas', 'kadang', 'bosan', 'kadang', 'salting', 'bangsat']",Bully
"['bangsat', 'anjing']",Bully
"['bangsat', 'bisanya', 'masak', 'ikan', 'kiko']",Bully
['bangsat'],Bully
['bangsat'],Bully
"['santai', 'smtown', 'doang', 'halah', 'smtown', 'doang', 'elah', 'anjing', 'jisung', 'indo', 'woi', 'santai', 'darimana', 'bangsat']",Bully
"['enyah', 'ac', 'tnte', 'grang', 'gangu', 'banget', 'bangsat']",Bully
"['gue', 'amalan', 'bokap', 'tetep', 'selingkuh', 'bangsat']",Bully
"['dustin', 'bangsat']",Bully
"['dasar', 'bejad']",NoBully
"['bejad', 'sukuna', 'ganteng', 'bunuh', 'dukun', 'terbaik', 'sedunia', 'rest', 'in', 'peace', 'gojo']",Bully
"['malam', 'yang', 'bejad']",Bully
"['maaf', 'ka', 'jodohnya', 'disitu', 'gamau', 'himpunan', 'lelaki', 'bejad']",NoBully
"['cok', 'bejad', 'arek', 'iki']",NoBully
"['yalah', 'jadwal', 'sidang', 'upn', 'gajelas', 'gue', 'dag', 'dig', 'dug', 'napa', 'gue', 'udah', 'bingung', 'mau', 'ngapain', 'kampus', 'bejad', 'z']",NoBully
"['gue', 'cape', 'nangisin', 'si', 'dago', 'brengsek']",NoBully
"['brengsek', 'pemabuk', 'tai', 'mnding', 'kawa', 'kawa']",Bully
['brengsek'],NoBully
"['brengsek', 'knp', 'gue', 'yang', 'salting', 'ngeliat', 'jensele']",Bully
['brengsek'],NoBully
"['brengsek', 'ya', 'pikir', 'magang', 'kn', 'skripsi', 'at', 'the', 'same', 'time', 'ketebak', 'sudah', 'cheat', 'sih', 'ku']",Bully
"['cakep', 'banget', 'sudah', 'si', 'gemini', 'gemini', 'today', 'weh', 'gmna', 'ya', 'laptop', 'gue', 'gamau', 'idup', 'brengsek', 'skripsi', 'gue']",Bully
"['brengsek', 'ngaceng', 'ngakak', 'kenceng', 'ih', 'dodol', 'lo', 'ya', 'ketikanya']",Bully
"['brengsek', 'salah', 'ngetik', 'cuy', 'merinding']",Bully
"['anjing', 'lukh', 'luh', 'ganteng', 'banget', 'anjengk', 'brengsek']",Bully
"['boston', 'brengsek', 'pakai', 'ganteng']",Bully
"['bukanya', 'nyamperin', 'laporan', 'grup', 'suruh', 'anak', 'anak', 'dateng', 'brengsek', 'gangu', 'orang', 'lagi']",Bully
"['brengsek', 'bikin', 'gue', 'jadi', 'jahat', 'emak', 'gue']",Bully
"['brengsek', 'pengen', 'banget', 'ya', 'alah']",Bully
"['pengin', 'nyapres', 'koq', 'mulutnya', 'kayak', 'preman', 'jalanan', 'brengsek']",Bully
"['wkwkwkwk', 'aran', 'brengsek', 'banget']",NoBully
"['mas', 'dimas', 'brengsek', 'ganteng', 'banget']",Bully
"['mah', 'jatohnya', 'gue', 'dengerin', 'mr', 'removed', 'brengsek']",Bully
"['yuk', 'yuk', 'bangun', 'tidur', 'gausa', 'ngarepin', 'cowo', 'brengsek', 'yukyuk']",Bully
"['brengsek', 'inimah', 'sedihnya', 'melebihi', 'sedi', 'putusin', 'pas', 'sayang', 'sayangnya']",Bully
['brengsek'],NoBully
"['luaranya', 'laki', 'jiwanya', 'boti', 'brengsek']",NoBully
"['gue', 'ketemu', 'nct', 'gue', 'pengen', 'gue', 'tidak', 'iri', 'dengki', 'brengsek']",Bully
"['wkwkwk', 'brengsek']",Bully
"['brengsek', 'lo', 'mncul', 'mentab', 'gue', 'gprnh', 'benernya']",NoBully
"['iya', 'jaekyung', 'emang', 'brengsek', 'ngelebihin', 'bj', 'alex', 'mah']",Bully
"['brengsek', 'wkwk', 'kyak', 'baca', 'tapi', 'gue', 'baca', 'lagi', 'deh']",Bully
['brengsek'],NoBully
['brengsek'],Bully
"['cuman', 'nitip', 'argh', 'brengsek', 'sedih', 'banget', 'gue', 'liat', 'ya', 'jaemin', 'kalau', 'udah', 'selesai', 'kuliahnya', 'deket', 'jakarta', 'konser', 'samperin']",Bully
"['argh', 'brengsek']",Bully
"['emang', 'brengsek']",Bully
"['gue', 'ganyari', 'mangsa', 'dibase', 'ya', 'brengsek']",Bully
"['argh', 'goblok', 'banget', 'brengsek']",Bully
"['brengsek', 'akwowowk']",Bully
['brengsek'],NoBully
"['wkwkwk', 'brengsek']",NoBully
"['brengsek', 'gue', 'tertipu']",Bully
"['brengsek', 'gue', 'sakit', 'hati', 'banget', 'orang', 'gila']",Bully
"['aduh', 'brengsek', 'ckep', 'banget']",Bully
"['brengsek', 'gue', 'pakai', 'twibon', 'orang', 'beribu', 'purnama', 'websitenya', 'error', 'gue']",Bully
"['brengsek', 'si', 'tenue', 'ni', 'memang', 'ye', 'perutku', 'sakit', 'banget', 'ketawa', 'mulu', 'dari', 'yang', 'cosple', 'kyungso', 'trs', 'jaehyun', 'jeonghan', 'yang', 'mnurutku', 'ngabrut', 'banget', 'sudah', 'melebihi', 'idolnya', 'tapi', 'salut', 'si', 'seniat', 'observasinya']",Bully
"['brengsek', 'gue', 'receh', 'banget', 'anjir', 'the', 'mad', 'thabi']",Bully
"['brengsek', 'gue', 'kalau', 'nyanyi', 'hati', 'dijalan']",Bully
"['wkwkwk', 'brengsek', 'gue', 'ketawa', 'banget']",NoBully
"['brengsek', 'kabeh']",NoBully
"['orgil', 'anjing', 'engga', 'jlas', 'banget', 'brengsek']",NoBully
"['kenala', 'penalty', 'nya', 'sih', 'brengsek', 'mnet']",Bully
"['brengsek', 'uji', 'coba', 'salken', 'ya', 'teh']",Bully
['brengsek'],NoBully
"['oaswkoakwokaow', 'brengsek']",Bully
"['lo', 'memang', 'brengsek', 'ren']",NoBully
"['brengsek', 'brengsek']",NoBully
['brengsek'],NoBully
"['brengsek', 'gue', 'lupa', 'kalau', 'ganti', 'dn', 'lock', 'error', 'emang', 'babi', 'lo']",Bully
"['brengsek', 'terus', 'nasib', 'gue', 'gmna']",Bully
['brengsek'],NoBully
"['brengsek', 'lo', 'jeri']",Bully
"['brengsek', 'k', 'lali', 'digowo']",Bully
"['dante', 'brengsek']",NoBully
"['dhdhdgsh', 'jaemin', 'fuck', 'djxbsenxubsisbsjns', 'barefaec', 'gue', 'gila', 'anjing', 'pagi', 'ujiang', 'brengsek']",Bully
['brengsek'],NoBully
"['hahahahahahaha', 'lucu', 'banget', 'brengsek']",Bully
"['waiji', 'brengsek']",NoBully
"['apah', 'pemirsah', 'yak', 'waiji', 'brengsek']",NoBully
"['emang', 'brengsek', 'banget', 'sales', 'nya']",Bully
"['bocah', 'jaksel', 'brengsek']",NoBully
"['kodingan', 'gue', 'error', 'brengsek']",Bully
"['brengsek', 'rai']",NoBully
"['gue', 'liat', 'post', 'gojo', 'satoru', 'gojo', 'separu', 'brengsek', 'gue', 'refleks', 'lempar', 'hp']",Bully
['brengsek'],NoBully
['brengsek'],NoBully
['brengsek'],NoBully
"['brengsek', 'album', 'twiter', 'gue', 'engga']",Bully
['brengsek'],NoBully
"['brengsek', 'gue', 'ketawa', 'berat']",Bully
"['wkwkwkwk', 'brengsek']",NoBully
"['duit', 'gue', 'ludes', 'brengsek']",Bully
"['wkwkwk', 'brengsek', 'ngeri', 'pergaulan', 'jaman', 'sekarang']",Bully
['brengsek'],NoBully
"['brengsek', 'gue', 'aja', 'nanya', 'tapi', 'gue', 'kasih', 'jawabanya', 'nti', 'mendukung', 'temen', 'gue']",Bully
['brengsek'],NoBully
"['brengsek', 'wkwkwk']",Bully
"['brengsek', 'gmn', 'kurus', 'kalau', 'makan', 'gula']",Bully
"['gue', 'ngisi', 'edom', 'mas', 'irwan', 'semester', 'depanya', 'ketemu', 'brengsek']",Bully
"['anjir', 'gila', 'banget', 'fwek', 'brengsek']",NoBully
['brengsek'],NoBully
"['brengsek', 'ketawa', 'banget', 'gue']",Bully
"['dasar', 'lelaki', 'brengsek', 'cih', 'pakyu', 'lu', 'jay']",NoBully
['brengsek'],NoBully
"['brengsek', 'plot', 'twist', 'nya', 'nyari', 'partner', 'ngews', 'bangke', 'drtdi', 'gue', 'posthink', 'memang', 'aura', 'nya', 'sudah', 'negative', 'benar', 'brengsek']",Bully
"['brengsek', 'wkwkwkwk']",Bully
"['stop', 'violence', 'against', 'women', 'kali', 'alami', 'kawan', 'brengsek']",Bully
"['asu', 'kepencet', 'ngeparlay', 'mu', 'brengsek', 'ayo', 'plis', 'selamatkan']",Bully
['brengsek'],Bully
"['capek', 'brengsek']",Bully
"['brengsek', 'lo', 'miy', 'anying']",Bully
['brengsek'],NoBully
"['ni', 'orang', 'bily', 'brengsek']",NoBully
"['halah', 'brengsek']",Bully
"['gege', 'brengsek']",NoBully
['brengsek'],NoBully
"['anjing', 'gue', 'kena', 'spoiler', 'leaks', 'gj', 'brengsek']",Bully
"['musuh', 'terkuat', 'gojo', 'emang', 'sukuna', 'tapi', 'gege', 'akutami', 'brengsek']",Bully
['brengsek'],NoBully
"['gue', 'benci', 'banget', 'menunggu', 'brengsek']",NoBully
"['yang', 'brengsek', 'elu', 'ya', 'anjenh']",Bully
